,completion,score
888,0.2,-0.8052380952380952
889,1.0,-0.15476190476190477
890,1.0,-0.06523809523809523
891,0.4,-0.6857142857142857
892,1.0,-0.056666666666666664
893,0.0,-0.9976190476190476
894,1.0,-0.12523809523809523
895,0.6,-0.4576190476190476
896,1.0,-0.08952380952380952
897,0.6,-0.5819047619047619
898,0.6,-0.5
899,1.0,-0.17095238095238094
900,1.0,-0.12047619047619047
901,1.0,-0.10047619047619048
902,1.0,-0.1457142857142857
903,1.0,-0.058095238095238096
904,0.2,-0.8333333333333334
905,0.0,-0.9976190476190476
906,1.0,-0.11714285714285715
907,0.6,-0.540952380952381
908,0.0,-0.9976190476190476
909,1.0,-0.22285714285714286
910,1.0,-0.22952380952380952
911,0.4,-0.6366666666666667
912,0.4,-0.659047619047619
913,0.6,-0.5147619047619048
914,1.0,-0.13523809523809524
915,0.0,-0.9976190476190476
916,1.0,-0.1538095238095238
917,0.4,-0.6404761904761904
918,1.0,-0.27285714285714285
919,1.0,-0.11857142857142858
920,1.0,-0.09714285714285714
921,0.0,-0.9976190476190476
922,0.2,-0.8095238095238095
923,0.4,-0.6485714285714286
924,1.0,-0.27380952380952384
925,0.6,-0.4861904761904762
926,0.4,-0.6323809523809524
927,0.6,-0.48714285714285716
928,0.2,-0.8571428571428571
929,0.6,-0.4533333333333333
930,0.6,-0.46
931,0.2,-0.83
932,0.4,-0.6409523809523809
933,1.0,-0.09952380952380953
934,1.0,-0.13142857142857142
935,0.4,-0.6452380952380953
936,0.0,-0.9976190476190476
937,0.0,-0.9976190476190476
938,0.6,-0.46476190476190476
939,1.0,-0.13095238095238096
940,1.0,-0.25333333333333335
941,0.0,-0.9976190476190476
942,0.2,-0.81
943,0.2,-0.829047619047619
944,0.6,-0.4423809523809524
945,0.6,-0.4533333333333333
946,0.4,-0.6542857142857142
947,1.0,-0.13380952380952382
948,0.6,-0.48095238095238096
949,1.0,-0.21619047619047618
950,1.0,-0.08190476190476191
951,1.0,-0.22428571428571428
952,0.4,-0.66
953,1.0,-0.10904761904761905
954,1.0,-0.1823809523809524
955,1.0,-0.21714285714285714
956,1.0,-0.12714285714285714
957,1.0,-0.1657142857142857
958,0.4,-0.6247619047619047
959,1.0,-0.14714285714285713
960,0.2,-0.8152380952380952
961,0.4,-0.6247619047619047
962,0.6,-0.539047619047619
963,0.4,-0.6647619047619048
964,0.4,-0.6323809523809524
965,0.4,-0.650952380952381
966,1.0,-0.3180952380952381
967,0.4,-0.6242857142857143
968,0.0,-0.9976190476190476
969,1.0,-0.1061904761904762
970,0.6,-0.4723809523809524
971,0.6,-0.44285714285714284
972,1.0,-0.07857142857142857
973,1.0,-0.20142857142857143
974,1.0,-0.18333333333333332
975,0.8,-0.29333333333333333
976,0.4,-0.6466666666666666
977,0.4,-0.6480952380952381
978,1.0,-0.12714285714285714
979,0.6,-0.4504761904761905
980,1.0,-0.10857142857142857
981,0.0,-0.9976190476190476
982,1.0,-0.2538095238095238
983,0.4,-0.6866666666666666
984,1.0,-0.23476190476190475
985,0.2,-0.809047619047619
986,0.4,-0.621904761904762
987,1.0,-0.12904761904761905
988,1.0,-0.1
989,0.0,-0.9976190476190476
990,1.0,-0.09047619047619047
991,1.0,-0.06428571428571428
992,0.4,-0.6133333333333333
993,0.0,-0.9976190476190476
994,1.0,-0.10904761904761905
995,0.4,-0.6566666666666666
996,1.0,-0.1738095238095238
997,0.0,-0.9976190476190476
998,0.0,-0.9976190476190476
999,1.0,-0.13857142857142857
1000,1.0,-0.17809523809523808
1001,0.4,-0.6247619047619047
1002,1.0,-0.15619047619047619
1003,1.0,-0.11571428571428571
1004,0.2,-0.8104761904761905
1005,1.0,-0.11523809523809524
1006,0.2,-0.83
1007,0.2,-0.8104761904761905
1008,1.0,-0.19904761904761906
1009,1.0,-0.16
1010,0.2,-0.8323809523809523
1011,0.4,-0.6452380952380953
1012,0.2,-0.8428571428571429
1013,1.0,-0.08142857142857143
1014,0.4,-0.6447619047619048
1015,1.0,-0.20666666666666667
1016,0.6,-0.5447619047619048
1017,0.2,-0.8138095238095238
1018,1.0,-0.14
1019,1.0,-0.05857142857142857
1020,0.2,-0.8152380952380952
1021,1.0,-0.2985714285714286
1022,1.0,-0.35904761904761906
1023,0.2,-0.8252380952380952
1024,0.6,-0.4880952380952381
1025,1.0,-0.1657142857142857
1026,0.2,-0.8361904761904762
1027,0.0,-0.9976190476190476
1028,1.0,-0.09761904761904762
1029,0.4,-0.6666666666666666
1030,0.4,-0.6309523809523809
1031,1.0,-0.19142857142857142
1032,1.0,-0.15142857142857144
1033,0.4,-0.6238095238095238
1034,0.0,-0.9976190476190476
1035,1.0,-0.07428571428571429
1036,0.4,-0.6942857142857143
1037,1.0,-0.10476190476190476
1038,0.0,-0.9976190476190476
1039,1.0,-0.2119047619047619
1040,0.0,-0.9976190476190476
1041,0.4,-0.699047619047619
1042,0.2,-0.8095238095238095
1043,0.4,-0.6328571428571429
1044,0.2,-0.8047619047619048
1045,0.0,-0.9976190476190476
1046,0.4,-0.621904761904762
1047,0.4,-0.6323809523809524
1048,0.4,-0.6209523809523809
1049,0.2,-0.8338095238095238
1050,1.0,-0.0919047619047619
1051,1.0,-0.1061904761904762
1052,1.0,-0.11238095238095239
1053,1.0,-0.17904761904761904
1054,1.0,-0.06904761904761905
1055,1.0,-0.1519047619047619
1056,1.0,-0.1457142857142857
1057,0.4,-0.6238095238095238
1058,1.0,-0.14142857142857143
1059,0.6,-0.43523809523809526
1060,0.4,-0.621904761904762
1061,0.0,-0.9976190476190476
1062,1.0,-0.06952380952380953
1063,0.2,-0.8095238095238095
1064,1.0,-0.19857142857142857
1065,1.0,-0.20761904761904762
1066,0.4,-0.6214285714285714
1067,1.0,-0.12428571428571429
1068,0.4,-0.621904761904762
1069,0.6,-0.4704761904761905
1070,0.6,-0.5414285714285715
1071,0.2,-0.8385714285714285
1072,0.4,-0.6595238095238095
1073,1.0,-0.18476190476190477
1074,0.2,-0.8104761904761905
1075,1.0,-0.08571428571428572
1076,0.4,-0.7219047619047619
1077,0.6,-0.5047619047619047
1078,0.0,-0.9976190476190476
1079,1.0,-0.14809523809523809
1080,0.4,-0.7052380952380952
1081,1.0,-0.08333333333333333
1082,1.0,-0.13428571428571429
1083,1.0,-0.1823809523809524
1084,1.0,-0.16523809523809524
1085,0.6,-0.4452380952380952
1086,0.2,-0.8095238095238095
1087,1.0,-0.28476190476190477
1088,0.0,-0.9976190476190476
1089,1.0,-0.12761904761904763
1090,1.0,-0.10571428571428572
1091,0.0,-0.9976190476190476
1092,1.0,-0.09714285714285714
1093,1.0,-0.10952380952380952
1094,0.4,-0.6228571428571429
1095,1.0,-0.13476190476190475
1096,1.0,-0.18
1097,0.2,-0.8214285714285714
1098,1.0,-0.17714285714285713
1099,1.0,-0.16523809523809524
1100,0.6,-0.6076190476190476
1101,0.2,-0.8280952380952381
1102,0.4,-0.6204761904761905
1103,1.0,-0.16095238095238096
1104,0.0,-0.9976190476190476
1105,1.0,-0.0980952380952381
1106,0.6,-0.45571428571428574
1107,0.2,-0.8095238095238095
1108,0.6,-0.5452380952380952
1109,1.0,-0.2019047619047619
1110,0.2,-0.8342857142857143
1111,0.4,-0.669047619047619
1112,1.0,-0.13285714285714287
1113,0.6,-0.4723809523809524
1114,1.0,-0.15761904761904763
1115,0.4,-0.6376190476190476
1116,1.0,-0.23761904761904762
1117,1.0,-0.17809523809523808
1118,0.4,-0.6571428571428571
1119,1.0,-0.13142857142857142
1120,0.4,-0.6685714285714286
1121,0.0,-0.9976190476190476
1122,1.0,-0.0919047619047619
1123,1.0,-0.08333333333333333
1124,0.0,-0.9976190476190476
1125,0.0,-0.9976190476190476
1126,0.6,-0.4742857142857143
1127,1.0,-0.08571428571428572
1128,0.0,-0.9976190476190476
1129,0.6,-0.4614285714285714
1130,0.6,-0.439047619047619
1131,1.0,-0.17476190476190476
1132,1.0,-0.13476190476190475
1133,0.4,-0.680952380952381
1134,1.0,-0.11571428571428571
1135,1.0,-0.1761904761904762
1136,0.0,-0.9976190476190476
1137,0.0,-0.9976190476190476
1138,0.0,-0.9976190476190476
1139,0.4,-0.638095238095238
1140,1.0,-0.08904761904761904
1141,0.2,-0.8095238095238095
1142,0.0,-0.9976190476190476
1143,1.0,-0.13952380952380952
1144,1.0,-0.17714285714285713
1145,0.2,-0.81
1146,0.2,-0.8304761904761905
1147,0.4,-0.6385714285714286
1148,1.0,-0.18285714285714286
1149,0.6,-0.5176190476190476
1150,1.0,-0.12095238095238095
1151,0.6,-0.4357142857142857
1152,1.0,-0.09380952380952381
1153,0.0,-0.9976190476190476
1154,0.4,-0.6423809523809524
1155,1.0,-0.06571428571428571
1156,0.2,-0.8471428571428572
1157,0.4,-0.6314285714285715
1158,0.0,-0.9976190476190476
1159,1.0,-0.22285714285714286
1160,0.2,-0.809047619047619
1161,0.2,-0.8095238095238095
1162,1.0,-0.2195238095238095
1163,0.0,-0.9976190476190476
1164,0.6,-0.49333333333333335
1165,1.0,-0.09476190476190476
1166,0.4,-0.6457142857142857
1167,1.0,-0.2423809523809524
1168,0.0,-0.9976190476190476
1169,1.0,-0.16333333333333333
1170,0.6,-0.4576190476190476
1171,1.0,-0.10380952380952381
1172,1.0,-0.10238095238095238
1173,0.0,-0.9976190476190476
1174,0.0,-0.9976190476190476
1175,1.0,-0.1361904761904762
1176,1.0,-0.11
1177,0.0,-0.9976190476190476
1178,0.0,-0.9976190476190476
1179,0.6,-0.4338095238095238
1180,0.0,-0.9976190476190476
1181,1.0,-0.14714285714285713
1182,0.0,-0.9976190476190476
1183,0.8,-0.32666666666666666
1184,0.4,-0.621904761904762
1185,0.2,-0.8319047619047619
1186,1.0,-0.10904761904761905
1187,1.0,-0.1519047619047619
1188,1.0,-0.18761904761904763
1189,0.0,-0.9976190476190476
1190,1.0,-0.22
1191,1.0,-0.2361904761904762
1192,1.0,-0.11857142857142858
1193,0.4,-0.7047619047619048
1194,0.4,-0.6833333333333333
1195,0.0,-0.9976190476190476
1196,0.4,-0.6228571428571429
1197,1.0,-0.11857142857142858
1198,0.0,-0.9976190476190476
1199,1.0,-0.24523809523809523
1200,0.2,-0.81
1201,0.4,-0.6409523809523809
1202,1.0,-0.18047619047619048
1203,0.4,-0.6480952380952381
1204,0.0,-0.9976190476190476
1205,0.2,-0.8114285714285714
1206,0.6,-0.5009523809523809
1207,0.4,-0.6238095238095238
1208,1.0,-0.2895238095238095
1209,1.0,-0.17857142857142858
1210,1.0,-0.13238095238095238
1211,1.0,-0.14238095238095239
1212,1.0,-0.12380952380952381
1213,1.0,-0.08761904761904762
1214,0.6,-0.4576190476190476
1215,0.0,-0.9976190476190476
1216,1.0,-0.1461904761904762
1217,0.0,-0.9976190476190476
1218,1.0,-0.23761904761904762
1219,1.0,-0.18142857142857144
1220,0.4,-0.6333333333333333
1221,0.0,-0.9976190476190476
1222,1.0,-0.1138095238095238
1223,1.0,-0.09761904761904762
1224,0.0,-0.9976190476190476
1225,1.0,-0.1519047619047619
1226,1.0,-0.2
1227,0.4,-0.621904761904762
1228,1.0,-0.13380952380952382
1229,1.0,-0.09380952380952381
1230,0.0,-0.9976190476190476
1231,1.0,-0.17333333333333334
1232,1.0,-0.06952380952380953
1233,0.4,-0.659047619047619
1234,0.0,-0.9976190476190476
1235,0.6,-0.5138095238095238
1236,1.0,-0.08428571428571428
1237,1.0,-0.11047619047619048
1238,1.0,-0.17666666666666667
1239,1.0,-0.11714285714285715
1240,1.0,-0.24333333333333335
1241,0.4,-0.6780952380952381
1242,0.4,-0.6223809523809524
1243,0.6,-0.4876190476190476
1244,0.2,-0.8138095238095238
1245,1.0,-0.26476190476190475
1246,1.0,-0.10952380952380952
1247,1.0,-0.11523809523809524
1248,0.4,-0.6223809523809524
1249,0.6,-0.5133333333333333
1250,0.0,-0.9976190476190476
1251,1.0,-0.17476190476190476
1252,1.0,-0.0980952380952381
1253,1.0,-0.1376190476190476
1254,0.0,-0.9976190476190476
1255,0.4,-0.6314285714285715
1256,0.2,-0.8371428571428572
1257,0.4,-0.6223809523809524
1258,0.4,-0.6490476190476191
1259,0.4,-0.6214285714285714
1260,1.0,-0.10761904761904761
1261,1.0,-0.2895238095238095
1262,0.0,-0.9976190476190476
1263,1.0,-0.06857142857142857
1264,1.0,-0.15285714285714286
1265,1.0,-0.1619047619047619
1266,0.0,-0.9976190476190476
1267,0.6,-0.5219047619047619
1268,0.4,-0.6214285714285714
1269,1.0,-0.17476190476190476
1270,0.0,-0.9976190476190476
1271,1.0,-0.1376190476190476
1272,0.4,-0.621904761904762
1273,0.2,-0.8147619047619048
1274,0.2,-0.8204761904761905
1275,1.0,-0.07857142857142857
1276,0.0,-0.9976190476190476
1277,1.0,-0.12523809523809523
1278,1.0,-0.10238095238095238
1279,1.0,-0.11523809523809524
1280,0.0,-0.9976190476190476
1281,0.0,-0.9976190476190476
1282,0.6,-0.5347619047619048
1283,0.2,-0.8104761904761905
1284,0.4,-0.65
1285,0.6,-0.4523809523809524
1286,0.0,-0.9976190476190476
1287,0.0,-0.9976190476190476
1288,0.4,-0.6447619047619048
1289,1.0,-0.1523809523809524
1290,1.0,-0.14761904761904762
1291,1.0,-0.16285714285714287
1292,0.2,-0.8123809523809524
1293,1.0,-0.11238095238095239
1294,0.6,-0.4828571428571429
1295,0.2,-0.8052380952380952
1296,0.2,-0.8152380952380952
1297,0.2,-0.8104761904761905
1298,1.0,-0.17857142857142858
1299,1.0,-0.08095238095238096
1300,0.2,-0.810952380952381
1301,0.0,-0.9976190476190476
1302,0.4,-0.679047619047619
1303,1.0,-0.10095238095238095
1304,1.0,-0.20142857142857143
1305,1.0,-0.3861904761904762
1306,1.0,-0.08666666666666667
1307,1.0,-0.09476190476190476
1308,0.6,-0.5261904761904762
1309,1.0,-0.16523809523809524
1310,1.0,-0.11571428571428571
1311,0.4,-0.6819047619047619
1312,1.0,-0.2019047619047619
1313,0.4,-0.6495238095238095
1314,1.0,-0.07904761904761905
1315,0.2,-0.81
1316,0.0,-0.9976190476190476
1317,0.4,-0.6642857142857143
1318,0.0,-0.9976190476190476
1319,1.0,-0.08952380952380952
1320,1.0,-0.18666666666666668
1321,1.0,-0.14714285714285713
1322,1.0,-0.0719047619047619
1323,0.0,-0.9976190476190476
1324,0.0,-0.9976190476190476
1325,1.0,-0.18
1326,0.2,-0.8147619047619048
1327,0.0,-0.9976190476190476
1328,0.0,-0.9976190476190476
1329,0.0,-0.9976190476190476
1330,0.0,-0.9976190476190476
1331,1.0,-0.15047619047619049
1332,1.0,-0.05714285714285714
1333,1.0,-0.14476190476190476
1334,0.2,-0.8461904761904762
1335,0.0,-0.9976190476190476
1336,0.4,-0.6785714285714286
1337,1.0,-0.0980952380952381
1338,0.2,-0.8361904761904762
1339,1.0,-0.1457142857142857
1340,0.4,-0.6904761904761905
1341,1.0,-0.06142857142857143
1342,0.0,-0.9976190476190476
1343,1.0,-0.25761904761904764
1344,0.4,-0.6228571428571429
1345,0.4,-0.6209523809523809
1346,1.0,-0.15523809523809523
1347,0.2,-0.8295238095238096
1348,1.0,-0.2695238095238095
1349,0.6,-0.4319047619047619
1350,1.0,-0.08428571428571428
1351,1.0,-0.1361904761904762
1352,1.0,-0.14142857142857143
1353,1.0,-0.12
1354,0.2,-0.8138095238095238
1355,0.2,-0.8095238095238095
1356,0.0,-0.9976190476190476
1357,0.6,-0.520952380952381
1358,0.0,-0.9976190476190476
1359,0.0,-0.9976190476190476
1360,1.0,-0.17095238095238094
1361,1.0,-0.07714285714285714
1362,0.2,-0.8542857142857143
1363,1.0,-0.19904761904761906
1364,1.0,-0.2123809523809524
1365,0.2,-0.8095238095238095
1366,0.2,-0.8566666666666667
1367,1.0,-0.2195238095238095
1368,0.0,-0.9976190476190476
1369,1.0,-0.24476190476190476
1370,0.6,-0.4452380952380952
1371,0.2,-0.8428571428571429
1372,0.2,-0.8095238095238095
1373,0.4,-0.6228571428571429
1374,1.0,-0.14857142857142858
1375,0.2,-0.810952380952381
1376,0.0,-0.9976190476190476
1377,1.0,-0.06571428571428571
1378,1.0,-0.11904761904761904
1379,1.0,-0.16333333333333333
1380,0.0,-0.9976190476190476
1381,0.0,-0.9976190476190476
1382,0.4,-0.6619047619047619
1383,1.0,-0.12523809523809523
1384,1.0,-0.11952380952380952
1385,1.0,-0.20047619047619047
1386,0.4,-0.6214285714285714
1387,1.0,-0.17238095238095238
1388,0.2,-0.8304761904761905
1389,0.6,-0.49047619047619045
1390,0.6,-0.46285714285714286
1391,1.0,-0.16333333333333333
1392,0.4,-0.6228571428571429
1393,1.0,-0.11142857142857143
1394,0.6,-0.49666666666666665
1395,0.4,-0.6423809523809524
1396,1.0,-0.1661904761904762
1397,1.0,-0.08047619047619048
1398,0.4,-0.6657142857142857
1399,0.0,-0.9976190476190476
1400,0.0,-0.9976190476190476
1401,1.0,-0.1738095238095238
1402,0.0,-0.9976190476190476
1403,0.4,-0.6680952380952381
1404,0.6,-0.44761904761904764
1405,0.2,-0.8104761904761905
1406,0.0,-0.9976190476190476
1407,0.0,-0.9976190476190476
1408,1.0,-0.08761904761904762
1409,1.0,-0.19333333333333333
1410,0.4,-0.6247619047619047
1411,0.2,-0.8085714285714286
1412,1.0,-0.12095238095238095
1413,0.6,-0.5
1414,1.0,-0.1442857142857143
1415,1.0,-0.05952380952380952
1416,1.0,-0.15619047619047619
1417,0.0,-0.9976190476190476
1418,1.0,-0.11523809523809524
1419,1.0,-0.11619047619047619
1420,1.0,-0.09761904761904762
1421,1.0,-0.13
1422,0.2,-0.81
1423,0.0,-0.9976190476190476
1424,0.0,-0.9976190476190476
1425,0.6,-0.4452380952380952
1426,0.4,-0.6419047619047619
1427,0.2,-0.8104761904761905
1428,1.0,-0.18619047619047618
1429,0.0,-0.9976190476190476
1430,0.0,-0.9976190476190476
1431,0.0,-0.9976190476190476
1432,0.6,-0.46714285714285714
1433,1.0,-0.12285714285714286
1434,0.6,-0.4642857142857143
1435,0.2,-0.809047619047619
1436,0.4,-0.621904761904762
1437,0.2,-0.81
1438,1.0,-0.16380952380952382
1439,1.0,-0.2604761904761905
1440,0.0,-0.9976190476190476
1441,0.0,-0.9976190476190476
1442,0.2,-0.8314285714285714
1443,0.4,-0.6471428571428571
1444,0.0,-0.9976190476190476
1445,1.0,-0.13523809523809524
1446,0.0,-0.9976190476190476
1447,1.0,-0.13333333333333333
1448,0.4,-0.6266666666666667
1449,0.2,-0.81
1450,1.0,-0.16285714285714287
1451,0.4,-0.6223809523809524
1452,0.6,-0.508095238095238
1453,1.0,-0.24761904761904763
1454,0.4,-0.6457142857142857
1455,1.0,-0.1180952380952381
1456,0.0,-0.9976190476190476
1457,1.0,-0.4438095238095238
1458,1.0,-0.1361904761904762
1459,0.6,-0.5038095238095238
1460,1.0,-0.09523809523809523
1461,1.0,-0.16523809523809524
1462,0.4,-0.6323809523809524
1463,1.0,-0.09428571428571429
1464,1.0,-0.18428571428571427
1465,0.0,-0.9976190476190476
1466,0.2,-0.8047619047619048
1467,0.0,-0.9976190476190476
1468,0.0,-0.9976190476190476
1469,1.0,-0.23952380952380953
1470,1.0,-0.10142857142857142
1471,0.0,-0.9976190476190476
1472,1.0,-0.18571428571428572
1473,0.2,-0.8242857142857143
1474,0.2,-0.8095238095238095
1475,0.6,-0.4895238095238095
1476,0.2,-0.849047619047619
1477,1.0,-0.18619047619047618
1478,1.0,-0.1895238095238095
1479,0.6,-0.4714285714285714
1480,0.4,-0.6238095238095238
1481,1.0,-0.10809523809523809
1482,0.4,-0.6323809523809524
1483,1.0,-0.16714285714285715
1484,1.0,-0.10714285714285714
1485,0.2,-0.810952380952381
1486,0.4,-0.6214285714285714
1487,0.0,-0.9976190476190476
1488,1.0,-0.1357142857142857
1489,0.0,-0.9976190476190476
1490,0.2,-0.8333333333333334
1491,0.4,-0.6961904761904761
1492,1.0,-0.15
1493,0.0,-0.9976190476190476
1494,0.8,-0.2719047619047619
1495,1.0,-0.24761904761904763
1496,0.0,-0.9976190476190476
1497,1.0,-0.10238095238095238
1498,0.0,-0.9976190476190476
1499,1.0,-0.19285714285714287
1500,0.2,-0.8295238095238096
1501,0.0,-0.9976190476190476
1502,1.0,-0.1061904761904762
1503,0.0,-0.9976190476190476
1504,0.2,-0.8333333333333334
1505,1.0,-0.07761904761904762
1506,0.2,-0.8147619047619048
1507,0.4,-0.6661904761904762
1508,1.0,-0.12904761904761905
1509,1.0,-0.06380952380952382
1510,0.6,-0.43761904761904763
1511,0.0,-0.9976190476190476
1512,0.2,-0.8114285714285714
1513,1.0,-0.13380952380952382
1514,0.0,-0.9976190476190476
1515,1.0,-0.1357142857142857
1516,1.0,-0.16
1517,1.0,-0.1619047619047619
1518,0.4,-0.68
1519,0.4,-0.7085714285714285
1520,1.0,-0.07476190476190477
1521,1.0,-0.12904761904761905
1522,1.0,-0.1457142857142857
1523,0.6,-0.5152380952380953
1524,0.0,-0.9976190476190476
1525,1.0,-0.12761904761904763
1526,1.0,-0.4523809523809524
1527,1.0,-0.21857142857142858
1528,0.0,-0.9976190476190476
1529,0.0,-0.9976190476190476
1530,0.6,-0.4757142857142857
1531,0.8,-0.5357142857142857
1532,0.0,-0.9976190476190476
1533,0.0,-0.9976190476190476
1534,1.0,-0.09952380952380953
1535,0.0,-0.9976190476190476
1536,1.0,-0.15904761904761905
1537,1.0,-0.2780952380952381
1538,0.0,-0.9976190476190476
1539,0.0,-0.9976190476190476
1540,0.2,-0.8228571428571428
1541,1.0,-0.08095238095238096
1542,0.0,-0.9976190476190476
1543,0.0,-0.9976190476190476
1544,0.4,-0.6661904761904762
1545,1.0,-0.21571428571428572
1546,1.0,-0.18761904761904763
1547,0.0,-0.9976190476190476
1548,0.6,-0.4585714285714286
1549,0.0,-0.9976190476190476
1550,0.6,-0.4657142857142857
1551,1.0,-0.13904761904761906
1552,0.4,-0.68
1553,1.0,-0.06714285714285714
1554,0.0,-0.9976190476190476
1555,0.8,-0.3
1556,1.0,-0.23
1557,1.0,-0.11476190476190476
1558,0.0,-0.9976190476190476
1559,0.2,-0.8328571428571429
1560,0.2,-0.8095238095238095
1561,0.0,-0.9976190476190476
1562,1.0,-0.14904761904761904
1563,1.0,-0.13
1564,1.0,-0.13523809523809524
1565,1.0,-0.2138095238095238
1566,0.6,-0.4776190476190476
1567,1.0,-0.13714285714285715
1568,1.0,-0.16285714285714287
1569,1.0,-0.12523809523809523
1570,0.2,-0.81
1571,1.0,-0.06952380952380953
1572,1.0,-0.14761904761904762
1573,1.0,-0.14476190476190476
1574,1.0,-0.19428571428571428
1575,0.0,-0.9976190476190476
1576,1.0,-0.13428571428571429
1577,0.4,-0.6414285714285715
1578,1.0,-0.22380952380952382
1579,1.0,-0.23666666666666666
1580,1.0,-0.11142857142857143
1581,0.6,-0.4204761904761905
1582,0.4,-0.6604761904761904
1583,0.0,-0.9976190476190476
1584,1.0,-0.12142857142857143
1585,0.0,-0.9976190476190476
1586,1.0,-0.09904761904761905
1587,0.2,-0.8095238095238095
1588,1.0,-0.19333333333333333
1589,1.0,-0.09285714285714286
1590,0.2,-0.8047619047619048
1591,0.4,-0.6228571428571429
1592,0.0,-0.9976190476190476
1593,1.0,-0.12571428571428572
1594,0.0,-0.9976190476190476
1595,0.2,-0.8628571428571429
1596,1.0,-0.19428571428571428
1597,1.0,-0.13
1598,0.2,-0.8352380952380952
1599,0.0,-0.9976190476190476
1600,0.0,-0.9976190476190476
1601,1.0,-0.2038095238095238
1602,1.0,-0.12761904761904763
1603,0.4,-0.6319047619047619
1604,0.4,-0.6233333333333333
1605,0.2,-0.8052380952380952
1606,1.0,-0.06428571428571428
1607,1.0,-0.24
1608,1.0,-0.18285714285714286
1609,1.0,-0.21047619047619048
1610,0.2,-0.8133333333333334
1611,0.2,-0.8104761904761905
1612,0.8,-0.2538095238095238
1613,0.6,-0.4838095238095238
1614,0.2,-0.810952380952381
1615,1.0,-0.15666666666666668
1616,0.2,-0.8152380952380952
1617,1.0,-0.12047619047619047
1618,1.0,-0.16476190476190475
1619,0.0,-0.9976190476190476
1620,0.4,-0.6390476190476191
1621,0.2,-0.8104761904761905
1622,1.0,-0.1319047619047619
1623,0.4,-0.6209523809523809
1624,0.6,-0.4795238095238095
1625,0.2,-0.8228571428571428
1626,1.0,-0.0880952380952381
1627,1.0,-0.07428571428571429
1628,0.2,-0.8147619047619048
1629,1.0,-0.12714285714285714
1630,0.2,-0.8519047619047619
1631,0.0,-0.9976190476190476
1632,1.0,-0.1619047619047619
1633,1.0,-0.08047619047619048
1634,1.0,-0.13285714285714287
1635,0.8,-0.3142857142857143
1636,0.0,-0.9976190476190476
1637,1.0,-0.15619047619047619
1638,0.0,-0.9976190476190476
1639,0.2,-0.8152380952380952
1640,1.0,-0.13285714285714287
1641,1.0,-0.06476190476190476
1642,1.0,-0.1295238095238095
1643,1.0,-0.15666666666666668
1644,0.2,-0.8104761904761905
1645,0.0,-0.9976190476190476
1646,0.0,-0.9976190476190476
1647,0.0,-0.9976190476190476
1648,0.6,-0.5957142857142858
1649,1.0,-0.22714285714285715
1650,0.4,-0.6223809523809524
1651,1.0,-0.15047619047619049
1652,0.0,-0.9976190476190476
1653,1.0,-0.07523809523809524
1654,0.2,-0.8142857142857143
1655,0.6,-0.43
1656,1.0,-0.10904761904761905
1657,0.2,-0.8252380952380952
1658,0.8,-0.34285714285714286
1659,1.0,-0.06428571428571428
1660,1.0,-0.09619047619047619
1661,0.4,-0.6323809523809524
1662,0.6,-0.4361904761904762
1663,1.0,-0.10904761904761905
1664,0.4,-0.6576190476190477
1665,0.4,-0.6561904761904762
1666,0.2,-0.8133333333333334
1667,0.0,-0.9976190476190476
1668,1.0,-0.14095238095238094
1669,0.4,-0.6309523809523809
1670,0.0,-0.9976190476190476
1671,0.4,-0.64
1672,1.0,-0.17238095238095238
1673,0.6,-0.44476190476190475
1674,1.0,-0.09857142857142857
1675,1.0,-0.09285714285714286
1676,0.2,-0.8142857142857143
1677,0.0,-0.9976190476190476
1678,0.6,-0.45285714285714285
1679,1.0,-0.12047619047619047
1680,1.0,-0.20238095238095238
1681,0.4,-0.6228571428571429
1682,0.0,-0.9976190476190476
1683,1.0,-0.16428571428571428
1684,0.4,-0.6614285714285715
1685,0.4,-0.6895238095238095
1686,0.0,-0.9976190476190476
1687,0.2,-0.8257142857142857
1688,0.4,-0.6533333333333333
1689,1.0,-0.045714285714285714
1690,0.0,-0.9976190476190476
1691,0.0,-0.9976190476190476
1692,0.2,-0.830952380952381
1693,0.0,-0.9976190476190476
1694,0.6,-0.4804761904761905
1695,0.2,-0.81
1696,0.4,-0.6214285714285714
1697,1.0,-0.19047619047619047
1698,1.0,-0.22714285714285715
1699,0.6,-0.5185714285714286
1700,0.4,-0.6452380952380953
1701,1.0,-0.22523809523809524
1702,0.0,-0.9976190476190476
1703,1.0,-0.09523809523809523
1704,0.2,-0.8714285714285714
1705,0.0,-0.9976190476190476
1706,0.2,-0.8509523809523809
1707,0.0,-0.9976190476190476
1708,0.2,-0.8428571428571429
1709,0.0,-0.9976190476190476
1710,1.0,-0.11523809523809524
1711,0.0,-0.9976190476190476
1712,1.0,-0.10809523809523809
1713,0.2,-0.8228571428571428
1714,1.0,-0.15142857142857144
1715,1.0,-0.09285714285714286
1716,0.4,-0.6142857142857143
1717,1.0,-0.13476190476190475
1718,0.2,-0.8114285714285714
1719,0.0,-0.9976190476190476
1720,0.0,-0.9976190476190476
1721,0.4,-0.6223809523809524
1722,0.0,-0.9976190476190476
1723,1.0,-0.21666666666666667
1724,1.0,-0.310952380952381
1725,0.6,-0.46285714285714286
1726,0.0,-0.9976190476190476
1727,1.0,-0.08142857142857143
1728,0.4,-0.6623809523809524
1729,0.2,-0.8138095238095238
